text,label
"The buzz-saw snarled and rattled in the yard

And made dust and dropped stove-length sticks of wood,

Sweet-scented stuff when the breeze drew across it.

And from there those that lifted eyes could count

Five mountain ranges one behind the other

Under the sunset far into Vermont.

And the saw snarled and rattled, snarled and rattled,

As it ran light or had to bear a load.

And nothing happened: the day was all but done.

Call it a day, I wish they might have said

To please the boy by giving him the half-hour

That a boy counts so much when saved from work.

His sister stood beside him in her apron

To tell them ‘Supper.’ At the word, the saw,

As if to prove saws knew what supper meant,

Leaped out at the boy’s hand, or seemed to leap —

He must have given the hand. However, it was,

Neither refused the meeting. But the hand!

The boy’s first outcry was a rueful laugh,

As he swung toward them holding up the hand

Half in appeal, but half as if to keep

The life from spilling. Then the boy saw all —

Since he was old enough to know, big boy

Doing a man’s work, though a child at heart —

He saw all spoiled. ‘Don’t let him cut my hand off —

The doctor, when he comes. Don’t let him, sister!’

So. But the hand was gone already.

The doctor put him in the dark of ether.

He lay and puffed his lips out with his breath.

And then — the watcher at his pulse took fright.

No one believed. They listened at his heart.

Little — less — nothing! — and that ended it.

No more to build on there. And they, since they

Were not the one dead, turned to their affairs.",Hope&Joy
"You are a song stuck on a sad repeat,
A bitter melody that was so sweet.
I hear it in the silence of my car,
No matter where I go, no matter how far.
I try to change the station, but the sound
Is everywhere, above and underground.
It is the soundtrack to my own despair,
A tune that follows me just everywhere.",Misery
"The traffic light, from red to green to gold,
A story that is getting very old.
We stop and wait, we hurry and we press,
A shared and silent, synchronized duress.
A simple system, holding us in line,
A brief and frustrating, but common sign.",Everyday Life
"Can I tell you something?
Will you really listen without judging?
Will you just hold me in your arms ?
While I ruin your shirt with streaks of tears?
I really wanna cry 
I am so so tired 
Of this pretending heckhole of life 
It's like wires and wires of thornes
Piercing my throat 
Blocking everything 
The air I breath 
The emotions I supress or express maybe 
Don't call me a fool 
I am just like a dead garden 
Waiting for the golden time of the bloom 
I am just like a line in your diary 
That you write and erase 
Write and erase 
WRITE 
And 
ERASE 
Over and over again 
Till it fades away 

I am like an ugly itch 
You can't scratch and satiate it 
You rub , rub, rub ...
It just bleeds not numbing anything

You think I like being this?
No ...
NO!
Not one bit 

Just hold me please
Help me drown 
I promise I will learn to breath 
I will bury myself deep within 
I promise 
I will learn to breath",Misery
"A single weed, determined and so green,
Breaks through a crack of concrete, unforeseen.
No garden here, no softly tended ground,
Just dust and debris scattered all around.
And yet it grows, a small and stubborn thing,
A silent testament to life in spring.",Everyday Life
"Sometimes I watch you when you do not see,
Just going on about your day, carefree.
A simple gesture, how you sip your tea,
And a wave of adoration washes over me.
How did I live before this perfect view?
How did I ever breathe, not loving you?",Romantic
"M drowning 
The load 
Of expectations 
It's making me
Want to 
Fade 
My whole existence 
Is lying at its feet 
Stepping all 
Over me 
Toes to my head 

Never let me complete 
Even a single breath 
There it goes again 
Crushing and chewing 
All my insides 
Gifting me nothing But 
Pain ..

I know 
But can't help it 
What do 
Am I supposed to do 
Fight or give up? 
Stand strong or break down ? 
Ignore these tears or 
Drown in them?? 

Here I am 
Still 
Struggling to survive 
Against all odds 
For the hope 
That thrives 
And assures me 
That 
M still 
Alive !!",Philosophical & Reflective
"The street is black and shining from the rain,
A fractured mirror, showing all the pain
And all the beauty of the city's light.
The neon signs, impossibly bright,
Are bleeding, upside down, across the ground,
A silent, vibrant, and inverted town.
The hiss of tires on the dampened street,
A smell of wet concrete, a bittersweet
And earthy perfume after heat and dust.
A world reborn from atmospheric rust,
Where every puddle holds a captured star,
No matter where or who or what you are.",Everyday Life
"Is it really this?
Is this what they call ""LIFE""
Bcoz if it is ;
I don't mind it ..
I like it 
It's has its own flavours 
Very interesting they are !
Sometimes 
It's sweet 
And even gets bitter 
It can be somewhat spicy 
But 
You can't just get enough..
You crave for more and more 

And Sometimes 
U are tired of all this
Non realistic stuff 
And 
Don't want it anymore ..
But you go on anyways 
On your long and wonderful drive of the tastes of life ! 

I don't mind living these tastes! 
To be honest 
M SO INTO IT !",Everyday Life
"Is truth a rock, a thing that you can hold,
A perfect story, meant to be retold?
Or is it just a candle in the night,
That casts a single, solitary light,
And in the darkness, shadows leap and play,
And show the world in a completely different way.
My shadow-truth is just as real to me,
As the small flame that you have claimed to see.
Perhaps the truth is not the light we find,
But the specific shadows left behind.",Philosophical & Reflective
"The garden sleeps beneath the snow,
A blanket white and deep and cold,
Yet underneath where none can know,
The bulbs hold stories yet untold.
They wait in darkness, patient, still,
Through freezing nights and bitter days,
They trust the earth, they trust the will
Of spring to come in warming rays.
And when at last the thaw arrives,
When sun breaks through the clouded sky,
The crocuses push up their lives,
Purple and gold, they multiply.
The tulips follow, red and bright,
The daffodils in yellow dress,
They celebrate the end of night,
They dance in spring's sweet tenderness.
This is the lesson gardens teach—
That nothing beautiful is lost,
That joy and hope are within reach,
No matter what the winter's cost.
So when your heart feels frozen through,
Remember bulbs beneath the ground,
Have faith that life will spring in you,
And color will again be found.",Hope&Joy
"Grief is a room, and I have lost the key,
There is no window here that I can see.
The air is thick with all the words unsaid,
A heavy blanket on an empty bed.
The clock has stopped, the hands refuse to move,
Stuck in the moment I could not disprove.
And time outside goes on, a muffled beat,
The sound of someone else’s passing feet.",Misery
"The low, persistent humming of the fridge,
The quiet keeper of the kitchen's edge.
It is the only sound when night is deep,
A steady watch it promises to keep.
The sound of stillness, in a sleeping house,
As quiet as a solitary mouse.",Everyday Life
"If I had the chance to relive one part of my life, 
I’d do things differently with us. 
I’d say “I love you” more often than I did, 
and press a kiss to your lips the night we met.

I’d bring you flowers, yellow roses 
just to bring warmth into your life, 
because you told me you suffered too much. I’d hold you tighter if I had the chance, 
rest my head on your chest more, not less. 

I’d place a kiss on the tip of your nose, 
and maybe we’d get married 
and dance to your favourite song.

I’d tell my mother you were the one.
 I’d declare to her there was nothing but us. 
I’d say something better
than “we’re too young,” 
because it was such a silly thing to keep us apart.
 But we were just kids, stupidly in love 
and what could we do 
when we were only thirteen years old?

If time were kind enough to give me another moment, 
I’d learn how to listen to the silences
 hidden between your words. 
I’d keep every secret you trusted me with
 and guard it like a treasure.
 I’d walk beside you longer, even when the road got dark, 
and I’d whisper your name like a promise
I meant to keep.
But time doesn’t wait, and the past stays where it belongs.

 All I can do now is carry your memory
like sunlight in my hands, 
forgive the children we once were, 
and thank you for teaching me 
what love felt like the first time.

And if some distant evening
 our paths should cross again, 
I’ll smile at you softly 
and hope you’ll know without words
 that I always loved you 
then, now, and in every life 
where I get another chance.

And until that day,
 I’ll plant yellow roses in gardens that aren’t ours, 
watch them bloom and wither without you. I’ll hear our songs in empty rooms, 
and dance alone under a sky 
that keeps its stars to itself. 
It won’t change the past, 
but it will remind me gently 
how something so young 
could still ache like forever.

I’ll walk down streets that feel like echoes, where every shadow holds a memory of your face.
 Sometimes I’ll whisper your name into the wind 
just to feel it leave my mouth again. Sometimes I’ll close my eyes
 and picture the life we might have built
 not to torture myself, but to keep it real
 for a few more heartbeats.

And when the seasons turn, 
I’ll stand at the edge of winter, 
holding a single yellow rose, 
knowing it will never reach you but still lifting it toward the sky  as if it might.

 Because even if we never meet again, somewhere in the quiet between my breaths you’re still there, thirteen and smiling, 
and I’m still reaching for you.",Nostalgia
"The child’s chalk drawing on the pavement square,
A crooked sun with brilliant yellow hair.
A house with smoke that curls up from the top,
A world of wonders that will never stop.
The colors, vibrant on the dusty grey,
Will not be here to see another day.
The next rain comes, and it will wash away
This temporary, beautiful display.
But for this moment, in the afternoon,
Beneath the silent and observant moon
That’s yet to come, the art is pure and true,
A masterpiece of pink and white and blue.",Everyday Life
"I nailed the windows shut, I locked the door,
So that your ghost can't haunt me anymore.
But you are not a spirit, not a guest,
You are a cancer growing in my breast.
You are the phantom ache in my left hand,
A language only I can understand.
There is no lock, no key, no bolted gate
To keep you out. It is already too late.",Misery
"The talks of the thoughts
Bleed my ears 
Tarnish my brain 
Exhausts my mind
Dry my eyes 
Peel my skin 
Scratch it bone deep

You wouldn't want to know what they say..
Maybe you are the problem after all ;
Miss ""Brave ""
Maybe you are not worth it..
Maybe you just don't fit ..
Is it because how you look?
Or Beacuse a hurried path you took?
Well he says , 
Its not you , Its me..
Or is it just the blind you don't wanna see?

Unrequited love surely hurts 
But it wasn't close to be something sacred..
He was an experience 
He had to pass...
Beacuse they say good things
They never last..
The optimist in you shouldn't be mum
It wasn't beacuse of ""SOMEONE""
The chances were always slick and thin 
Maybe you weren't made for him..",Misery
"Its amusing for sure 
How we got so close 
Even though we were strangers 
We laugh , we cry , 
We fuck up and then we try 
We try to make things right
We try to not fight 
We try to let go of the rage 
But it gets more tangled
And we find ourselves in an unknown cage 
A cage of endless , Tortuous haze 
No sign of a clear sun 
We prefer the thorns more than a 
Flowery garden 
But soon enough the strangers 
Get hold of us 
The strangers sort things out 
They mend us back together 
The strangers are the people we 
Rely on 
When life is being cruel and everything just seems so wrong .
We find a solace in them ..
They are undoubtedly the hidden gems ..
They are the family you choose for yourselves and...
Generally these strangers are known as 
FRIENDS",Philosophical & Reflective
"Do you ever tend to run away?
Away from
LONLINESS?
Away from
THE MISERIES?
Away from 
THESE INSECURITIES?
Away from
UNAVOIDABLE AND ENDLESS CYCLES OF THOUGHTS?
Away from 
THE FAKENESS OF THIS REAL WORLD?
Away from
THE UNDESIRABLE HATRED?
Away from
THE CONSTANT STATE OF BEING BROKEN?
But let me tell you;
You will be chased down ;
Heaven till the hell
And still find yourself ..
again in the square one !!
FOR ONCE
STOP
BREATH 
THINK 
ACT 
AND YET KEEP RUNNING",Philosophical & Reflective
"The pattern of words that you use 
Frequently to converse 
I notice them
I remember them 
The lazy way you walk 
Has me craving to be your company 
Beacuse for you I am willing to be the epitome of being lazy 
The thoughts crowd and rustle in 
Everytime forcing their way in my mind 
Its unhealthy, really 
The amount you occupy of my head space 
Its growing on me 
The infatuation of you 
Intoxicates my mind 
Takes over making everything else sublime 
I shamelessly fabricate 
Every intricate detail of the possibility 
Of us being real 
The consequences this situation will rear 
You gotta trust me on this
I have no ounce of fear 
All I know is you consume me 
You are my brand new hobby 
Fuck the slow burnings
I am craving for hot and fast happenings 
But this ""LIKE -LOVE ""thing 
It's so cruel and selfish 
But oh , 
Don't I just love 
Every bit of it!!!",Romantic
"What would you say? 
If i asked you to stay?
Alongside the sunsets 
And the tides..
What would you think ?
If i say , you are my forever and everafter?
Just like the dews and the sweet evenings..
What would you do?
If i pulled you little closer?
If we forget everything that keeps us 
Apart??
Go crazy , just like the frantic beats 
Of our hearts ..
Feel the burn and the ice all at once..
What would you say?
If we get tangled and twisted 
Along the way?
No matter if we walk , run or crawl 
We would do it together 
Always , forever and ever after...
Let me tell you 
You are the universe i dwell in 
Without you 
I am close to nothing .",Romantic
"Drunk, we walked west to the ocean,
drop soup and sake,
sloshing in our guts.

You would marry in twenty days.
I stayed close,
swallowing the words
that would’ve ruined it all.

In seven years,
I will have a son.
You will bury yours.
We will wonder - quietly -
if souls can be traded,
if grief moves
like a current
between blood that is not blood.

The tide was electric,
a woman waded in,
cupped bioluminescence
like an ember from the deep.

We stood apart from the others,
two men
bone-wet and wind-bit,
trying to scratch our names
into blue light,
signatures gone
before the next wave came.

I never told you the future.
I let the dark reclaim our feet.
You laughed,
drunk and perfect,
and I looked away
as the sea
turned the sand
back to stone.",Nostalgia
"I feel like running in circles
Getting lost in the beginnings of the ends
I repeat myself over and over again 
Still It makes me numb 
All of those comprehensions 
Of me and everyone else
I get chained by the conceptions of mine
Is this really the truth? 
Or just the story authored by my mind??
Where am I?
Am I still the me ?
I used to be?
I crash down 
The weight of being nothing grows 
Like the shadows ..
I sob 
I sob for me 
For you 
For us 
And everything in between..

Erase myself from within me
Just who do you think I want to be? 
Self exploration can be deceiving 
Beautiful scars exposing 
Can you really handle it?
The repercussions and the convulsions 
Crush you to thin dust 
Break break and....
There..broken
But don't forget..
I am still ME
Yes... the ME I used to be ..

Just 
Who?",Philosophical & Reflective
"To be a memory walker
A director of dreams
Forgetting what is real
And what endings really mean

Replaying harsher words
And sunnier days as well
An archaic tape rewatched with an organizational system from hell

I rearrange the order
From which this life is lived
Creating full pockets of happiness without despair sprinkled in

And I'll lay here with the highlight reel
Aching for people I've loved
Forgetting its okay to let things end
The connection was enough

A bittersweet day for memories
When new life paths are clear
Upsetting to have had connections
so strong
Yet end up nowhere near

But you are happy
He is happy
They are happy
And really, so am I
But sometimes,
It feels good to see you again
Even just in my mind",Nostalgia
"The life we built together
feels centuries away
I can’t remember it anymore
but I know it existed
Sometimes
I’m startled
I no longer have you
Sometimes
it makes me desperate
Sometimes
it makes me
incredibly happy",Nostalgia
"I want to memorize the precise shade
Of brown that your eyes turn in evening's fade.
I want to learn the cadence of your speech,
Keep every little lesson you can teach.
My life's a study, and the subject's you,
In everything you are, and all you do.",Romantic
"Moments filled with joy,
Float away like pink balloons,
Never to be seen again.

I miss those pink balloons,
The type of pink that looks terrible on curtains,
but looks good on you.

I mourn the lack of pink,
I try to find a new colour,
My new favourite colour.

It might take a while till I find it,
but I'll always remember those pink balloons.",Nostalgia
"You are invulnerable. Didn’t they deliver
(those forces that control your destiny)
the certainty of dust? Couldn’t it be
your irreversible time is that river
in whose bright mirror Heraclitus read
his brevity? A marble slab is saved
for you, one you won’t read, already graved
with city, epitaph, dates of the dead.
And other men are also dreams of time,
not hardened bronze, purified gold. They’re dust
like you; the universe is Proteus.
Shadow, you’ll travel to what waits ahead,
the fatal shadow waiting at the rim.
Know this: in some way you’re already dead.",Hope&Joy
"The last one left to turn the office lights
Away from all the half-done days and nights.
The monitors are blank, a row of black,
The empty chairs that never will look back.
A quiet hum from some forgotten fan,
The silent witness to a failed-out plan.
The day is over, done, and put to rest,
Another long and inconclusive test.",Everyday Life
"the expanse of hallway outside my hotel door
seems to go on forever
the space seems to embody an otherworldly feeling
between our world and some other
indescribable place
is it comforting or claustrophobic?
I used to visit our small town mall
when I was young, it was bustling with life
it had a movie theater
with endearingly tacky Electra-Dye carpets,
an arcade, and a Borders bookstore.
years passed, and the place became a husk.
movie theaters are on the decline,
and the bookstore went bankrupt.
malls are shutting down all over the world
due to the popularity of online shopping
and digital streaming.
movie theater architecture no longer looks like
an odyssey into space,
but a hotel lobby with neutral colors.
humanity left it all behind.
we gave these spaces life with our humanity.
the liminal spaces were alive with the
frenetic energy of living.
they were meant to be inhabited.
I visited our local mall.
there were only a few other people.
it felt like I wasn't supposed to see it that way— devoid of life, devoid of the meaning
humanity described it.
it became a relic of the past.
I wandered the hallways
and saw the movie posters they displayed.
the showings were from seasons before,
and they were peeling off the walls.
it felt like I was left behind too.
liminal zones are really the state in between
the past and the present,
nostalgia and the modern age.
the walls were just walls.
the carpets just carpets.
but my memories gave it meaning.
if birth is the beginning and death is the end
life is the liminal space.",Nostalgia
"I find a note inside my winter coat,
A shopping list, a hastily-made boat
Of words. ""Milk, bread, and coffee,"" I can see,
A ghost of who I was, or used to be.
I don't remember writing it at all,
Sometime last winter, probably the fall.
A simple message from a forgotten day,
That I will likely just put back away.",Everyday Life
"The oak tree stands three hundred years,
Has weathered drought and flood and storm,
Has seen the happiness and tears,
Of all who've sat beneath its form.
It started as an acorn small,
Dropped by its mother long ago,
Who could have guessed it would grow tall,
Who could have known how it would grow?
The first year it was just a shoot,
So tender, green, and thin and frail,
It worked to dig down deep its root,
Through soil and rock and clay and shale.
The rabbits nibbled at its leaves,
The deer came by and browsed its tips,
But something deep inside believes,
In reaching high and sinking ships.
Of roots down to the water far,
Through decades it kept pushing on,
Surviving drought and fire's scar,
Regrowing when its leaves were gone.
And year by year it added rings,
Each circle marking time survived,
Through hard times and through better things,
Through all the years that it had thrived.
It sheltered generations now,
The children climbed its sturdy limbs,
The lovers carved into its bough,
Their initials and their whims.
The old folks sat beneath its shade,
And told their stories to the young,
About the memories they'd made,
About the songs that they had sung.
And when the storms came fierce and wild,
The oak tree bent but would not break,
Its flexibility was styled,
By wisdom that the years could make.
It dropped its leaves when winter called,
Stood bare and patient through the cold,
And never once felt appalled,
For spring would come as it'd been told.
And sure enough the buds appeared,
The leaves unfurled in green so bright,
The tree had nothing ever feared,
For it had learned to hold on tight.
To hope that's rooted deep and strong,
To joy that comes from standing still,
From knowing that you do belong,
Exactly here upon this hill.
We can learn from the oak tree's way,
Of patience, growth, and steady grace,
Of bending in the storm but stay,
Of keeping deep roots in our place.
Of shedding what no longer serves,
Of trusting spring will come again,
Of holding steady to the curves,
That life will throw at us, and then—
Of growing slowly, year by year,
Of adding depth and strength and rings,
Of sheltering those we hold dear,
And celebrating simple things.",Hope&Joy
"Who is the person that you are in dreams?
A braver soul, or so it often seems.
A silent hero, or a frightened child,
Emotional, irrational, and wild.
And when you wake, you put him back in place,
And wear your calm and ordinary face.
But which one is the actor, which is true?
The one who dreams, or the one who sees it through?",Philosophical & Reflective
"We think a choice is made, a door is shut,
A simple, clean, and well-defined clear cut.
But every path we did not choose to take,
Still travels with us, for our own heart's sake.
A ghostly version of the self we spurned,
A lesson that was never truly learned.
And in the quiet, you can hear them call,
The people we became by losing all
The other people we were meant to be,
A silent and invisible debris.",Philosophical & Reflective
"I remember the YOU : you 
Used to be ;
Vulnerable but fixed easily !
Blinded by love ;
And held by trust ;
Open and transparent !
Filled with Innocence;
An unimaginable beauty 
With a pure heart !!!

If you ask me ;
That was terrifying ..
What if someone broke u?
What if u Scatter in such a way ,
That I won't be able to pick up the pieces?
What if I loose the YOU in you?
What if ..
U shut the every damn thing u give any fucks about 
Including ME !?
That 
Is
SCARY!!!

But now I see YOU; 
Now you are ;
Strong and unbreakable ;
Weak but not in the way ,
That would hurt you!
You let go 
The things you can't control!!
And keep the ones 
You cherish 
Blended with your soul !!
You speak your mind ;
You have really become 
That ONE OF A KIND !!
I swear 
I am bound to become 
Blind ;
By the light you carry 
Without even trying !!

And if you ask me;
I still see YOU ..
The way you want to be seen ;
And the way you don't ..
And I know now if you break,
You wouldn't fall totally apart ..
You won't...
The YOU in you ;
Will always be there to hold u up.....

Honestly ;
I am so fucking proud of
The YOU : in you !",Philosophical & Reflective
"love is more thicker than forget
more thinner than recall
more seldom than a wave is wet
more frequent than to fail

it is most mad and moonly
and less it shall unbe
than all the sea which only
is deeper than the sea

love is less always than to win
less never than alive
less bigger than the least begin
less littler than forgive

it is most sane and sunly
and more it cannot die
than all the sky which only
is higher than the sky",Romantic
"Once there was a prince 
Who didn't know nothing 
But love and happiness 
He carried these heavy loads
Wherever and whenever he went ..

In a parallel universe 
Existed a princess 
She knew everything 
Except love and happiness 
She didn't set a foot out of her castle 
And liked to be trapped 
In the dark..

She loved the atrocities of the past 
Believed that they existed forever and were there to last. ..

He loved the brightest side of life 
He was so bright 
That he overshadowed the stars 
Like the sun does on a bright sunny day 

She was a new moon night 
While he was the break of dawn ..

Do always 
The prince and the princess need to coincide ? 
Like a bright and warm day falls into the cold and dark embrace of a night? 
Are they always destined to complete each other? 

Can't just they be incomplete forever ? 
Becoz for something that's left undone 
There is always hope ..
And it continues till forever 
Or it will perish in one milli second ..
Who knows 
It may stay 
Or might go away ...",Philosophical & Reflective
"If you can keep your head when all about you

Are losing theirs and blaming it on you,

If you can trust yourself when all men doubt you,

But make allowance for their doubting too;

If you can wait and not be tired by waiting,

Or being lied about, don’t deal in lies,

Or being hated, don’t give way to hating,

And yet don’t look too good, nor talk too wise:

If you can dream — and not make dreams your master;

If you can think — and not make thoughts your aim;

If you can meet with Triumph and Disaster

And treat those two impostors just the same;

If you can bear to hear the truth you’ve spoken

Twisted by knaves to make a trap for fools,

Or watch the things you gave your life to, broken,

And stoop and build ’em up with worn-out tools:

If you can make one heap of all your winnings

And risk it on one turn of pitch-and-toss,

And lose, and start again at your beginnings

And never breathe a word about your loss;

If you can force your heart and nerve and sinew

To serve your turn long after they are gone,

And so hold on when there is nothing in you

Except the Will which says to them: ‘Hold on!’

If you can talk with crowds and keep your virtue,

Or walk with Kings — nor lose the common touch,

If neither foes nor loving friends can hurt you,

If all men count with you, but none too much;

If you can fill the unforgiving minute

With sixty seconds’ worth of distance run,

Yours is the Earth and everything that’s in it,

And — which is more — you’ll be a Man, my son!",Hope&Joy
"It's terrifying..
To face it 
To come to terms with something 
That's close to ur heart 
The thing called
Nervousness 
Takes over all of me
Makes me question myself 
Is this right?
Is it gonna be okay?
M I going to mess it up?
Should I not do it?
Should I run away?
What if I lose?
What if 
M not ready for the consequences it will cause?
Okay; 
Let's run !!
No ;
Let's fight !!
Fuck it
Let's 
Live !!!
It goes on 
It's ""life""!!!",Philosophical & Reflective
"My mind is now a courtroom, and I stand
Accused of crimes I do not understand.
The prosecutor looks and sounds like me,
And shows the jury all my frailty.
The judge is me, the witness is me too,
There's nothing that a person here can do.
The verdict's in, it's guilty, that's the plea,
And I am sentenced to a life of me.",Misery
"I have a garden, but the soil is sour,
And nothing grows there, not a single flower.
I plant the seeds of hope, I water them with tears,
And have been doing so for all these years.
But only weeds of bitterness will sprout,
And wrap their thorny arms and choke them out.
I should just give it up, and let it be
A monument to all my misery.",Misery
"The first fruit I ever stole
came from an old man I don’t know the name of.
I know he couldn’t move
from his La-Z-Boy by the front window.
I know how his gravelly voice boomed across the yard
as he scolded me for taking peaches from his tree.
I don’t know why he cared.
I know my sister would smile when I brought them home.
And I know my brother had this habit—
biting only one side
until he reached the pit.
I don’t know what happened to the old man,
but I know the peaches started something bigger.
I know I later became a thief—
but also had this habit
of giving people fruit when they’d come over.
I don’t know if the old man knew my name,
or if he just called me the brat who stole his peaches.
I know they cut down that peach tree
when I was in ninth grade.
And I know
I’ve never had a peach so sweet",Nostalgia
"We used to trap fireflies in jars
and promise not to let them die.
Now I trap moments instead,
tiny, glowing, breathless —
and break every promise again.",Nostalgia
"It's not the screaming, not the angry cries,
But the indifferent coldness in your eyes.
It's not the slamming of the kitchen door,
But the silence when you don't care anymore.
This quiet apathy, this gentle hate,
Has sealed the lock upon our closing gate.
A loud goodbye would be a kinder thing
Than the slow, silent poison that you bring.",Misery
"I’d break into our old family home
if it was still standing tall.
Electrical cords and floorboards;
that I would finely comb.
Searching for traces of us; big or small.

I should’ve taken the tub,
and the dryer was brand new.
I know they ripped up each stump and stub
and the yellow roses the year they finally grew.

This is just a missing piece,
this is where I used to live.
Memorized the trees and the streets,
and the faces I would greet,
to go see it again; what I wouldn’t give.

I’d break into our old family house,
if it was still standing tall.
As I dowse, no sound or a mouse,
was it ever even there at all?

Why did they lose the shed?
Why did they cover the lot?
It looks better in my head
than the day it was finally bought.

This is just a missing past,
this is where we used to coexist,
those rare family moments that I miss.
They’re now lost to the abyss,
I don’t remember the last.

I’d go back in time but
I wouldn’t want to impose.
Truth is the door is shut,
realize that road is closed.

I’m sad I don’t live there anymore,
I grew up; have my own walls and own floor.
A woman who loves me and her I adore,
but these thoughts still wash ashore.",Nostalgia
"You tell me that you love me, then you leave.
You say you're sorry, what should I believe?
You are the warmth, you are the freezing cold,
A story that is getting very old.
You offer me a flower, then a thorn,
And I'm the fool who's waiting for the morn
That never comes. This isn't love, I know,
It is a garden where the poisons grow.",Misery
"I have never been in love 
Is it that easy? 
To be ""in"" love ?
Nope , 
It's the most miserably beautiful thing ;
A human is capable of .....
Miserably beautiful ;
Happily painful;
Peacefully chaotic ;
Securely scared ;
Hateful yet lovable ;
ALL THIS THINGS 
AT THE SAME TIME 
I BET 
ITS DIFFICULT YET SIMPLE
TO LOVE...",Romantic
"I watch the happy people passing by,
Beneath a hopeful and untroubled sky.
They hold their hands, they laugh, they are so loud,
A single person in a walking crowd.
And I'm a statue, watching them all go,
A secret that they will not ever know.
I am the quiet, uninvited guest,
Who fails the world’s ridiculously simple test.",Misery
"It’s not the lightning, not the crashing storm,
But just the simple feeling of your form.
The steady rhythm of your sleeping breath,
A quiet shield against all thoughts of death.
You are the anchor in my drifting sea,
The calm, the peace, the certainty.",Romantic
"I’ve replayed every word inside my head,
The conversation on our final bed.
I change my lines, I try a different tone,
A different ending, not to be alone.
I practice it a thousand times a day,
The perfect, magic thing I meant to say.
But it is just a ghost, a useless art,
This frantic, stupid practice of the heart.",Misery
"""STAY;
I don't want you to leave ..
BREATH ;
I want you to feel ...
CRY;
I like how your nose changes to a 
Fresh red tomato!
SCREAM;
you will have your catharsis..
FIGHT;
or I will provoke you 
And you don't want the ruin of urself..
WALK;
cause , It's dumb
To stay , where you don't belong !
RUN;
Everyone is chasing something here..
Welcome to the madHOUSE!
DANCE;
Come on, u deserve this 
Show us your moves!!
SMILE;
You have an intimidatingly glorious and a dangerously peaceful smile ..
LAUGH;
It's the most happiness has to offer
Keep it 
Happiness doesn't show kindness ..
It's not a giver ...
BREAK ;
What? I won't leave you out ! 
I love you and ( I won't spare you)
SCATTER ;
That's how it is nowadays ..
Don't flatter yourself ..
CHOKE;
Oh! You are in for some adventure 
Have fun!!
DIE ;
and 
Dead
The 
END.""",Misery
"The sun and the moon 
The fire and the ice 
My one and only solace 
For which I need not to think twice .
I dont need an embrace 
A mere touch would suffice 
To set me on fire 
And then freeze me to ice

The night falls 
Settles in quite easily 
The lonely darkness embraces me
For me , it calls 
Love me dear 
And i will hate you for it all 
Honestly 
I will settle for anything 
Anything ,even if its hate 
Atleast i would feel 
And it wouldn't be too late 

My soul , my shadow 
My body and these hallows 
My blood and my tears 
These emotions and these fears 
My senses and my bones 
And these lifeless homes 
My smiles and my laughs 
These cheers and the faults 
They are my true companions 
Never betraying me 
Walking alongside Tirelessly 
Thats why I keep them close 
And i would chose them 
For million times
 if this comes down 
To those..

Dont pity me 
I am proud of them 
Atleast they dont leave me dying 
Even though I am the one at blame ...",Philosophical & Reflective
"Won't you come along ?
To paint a beautiful lie ?
A real fake world 
Where 
The sun shines bright 
It doesn't burn my skin 
It's warm ..
I feel secure being in it's embrace 
Where I don't run 
A never ending race ...

Paint it with all your colours you show me 
You change them so swiftly 
That m fooled every single time 
Into thinking that 
You are making me a colourful art 
But little do I know 
You are tearing me up from the inside 
And you are so good at it 
Slowly you crawl under my skin 
Enter the heart 
And pierce it 
It's harsh but gentle at the same time ..
Help me cover all of it 
Won't you come 
To paint a lie ? 
In a real fake world 
Where m able to fly 
Until the limits of this blue sky ..
It's blue through out 
Never dark 
Not a single sign of thunder 
A world : 
Only filled of wonders?

Sometimes it gets so harsh that I wish 
I was living a lie ..
But this reality 
Just won't let me be 
Even though m acknowledged; 
still m forced to let the flow take me 
I just 
Want to paint 
A beautiful lie!
Won't you do it for me ?",Philosophical & Reflective
